row_id,address_line_1,address_line_2,city,state,zip,phone,mon_hrs,tue_hrs,wed_hrs,thu_hrs,fri_hrs,sat_hrs,sun_hrs,drive-thru,mobile-order,dunkin-card,kcup,curbside-pickup,has-baskin-robbins,loc_lat,loc_long
925,1394 W Boynton Beach Blvd,,Boynton Beach,FL,33426,(561) 369-3614,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,True,True,True,True,False,False,26.52765229648241,-80.08888225125628
926,1470 SW 8th St,,Boynton Beach,FL,33426,(561) 738-9501,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,26.520195142857144,-80.07792352040816
927,2815 S Seacrest Blvd,Bethesda Hospital,Boynton Beach,FL,33435,(561) 523-1915,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,False,N/A,N/A
928,3000 S Congress Ave,Suite 100,Boynton Beach,FL,33426,(561) 777-7155,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,False,True,True,True,False,False,N/A,N/A
929,4778 N. Congress Ave,,Boynton Beach,FL,33426,(561) 966-9940,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,False,True,True,True,False,False,26.570643941924377,-80.08960349387603
930,8324 Jog Road,,Boynton Beach,FL,33437,(561) 752-1840,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,True,True,True,True,True,N/A,N/A
931,11015 E State Road 64,,Bradenton,FL,34212,(941) 782-8570,5:00 AM - 1:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,True,True,True,True,False,False,N/A,N/A
932,1309 Manatee Ave E,,Bradenton,FL,34208,(941) 567-4676,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False,27.4961332,-82.5263656
933,14405 SR 70 East,Unit 101,Bradenton,FL,34202,(941) 755-9032,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:30 AM - 8:00 PM,True,True,True,True,True,False,N/A,N/A
934,4015 1st St E,,Bradenton,FL,34208,(941) 251-4439,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 2:00 PM,True,True,True,True,False,False,27.4933219,-82.5628218
935,4415 34th St W,,Bradenton,FL,34207,(941) 896-6293,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,True,True,True,True,False,False,27.481432,-82.595861
936,5235 14th St W,,Bradenton,FL,34207,(941) 254-7916,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 3:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False,27.4324035,-82.5754716
937,5259 30th St E,,Bradenton,FL,34203,(941) 243-3881,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,True,True,True,True,False,True,N/A,N/A
938,5601 Manatee Ave W,,Bradenton,FL,34209,(941) 567-6172,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 3:00 PM,6:00 AM - 12:00 PM,True,True,True,True,False,False,27.4954962,-82.61705327557942
939,812 62nd St Cir E,Suite 101,Bradenton,FL,34208,(941) 747-2618,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 1:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False,N/A,N/A
940,11210 Causeway Blvd,,Brandon,FL,33511,(813) 530-4353,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,27.92391915,-82.3237869
941,1346 W Brandon Blvd,,Brandon,FL,33511,(813) 685-3834,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,True,True,True,True,False,False,27.9382315,-82.3036252
942,808 E Bloomingdale Ave,,Brandon,FL,33511,(813) 657-9037,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,True,True,True,True,False,False,27.893560984536084,-82.27362532474227
943,950 Lumsden Rd,,Brandon,FL,33511,(813) 689-3865,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,True,False,True,True,False,True,27.92305201010101,-82.27060676262626
944,11375 Cortez Blvd,,Brooksville,FL,34613,(352) 699-7616,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,True,True,True,False,False,28.5338357,-82.477773
945,1185 S. Broad St,,Brooksville,FL,34601,(352) 277-0773,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,True,28.5549615,-82.3803292
946,30435 Cortez Blvd,,Brooksville,FL,34602,(352) 799-2333,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,28.522970947102635,-82.23441777578566
947,1935 East Osceola Pkwy,,Buena Ventura Lakes,FL,34743,(407) 348-7822,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,True,True,True,True,True,True,N/A,N/A
948,712 N Tyndall Pkwy,,Callaway,FL,32404,(850) 730-1680,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,False,True,True,True,False,30.15960620786517,-85.591293
949,1014 Del Prado Blvd S,,Cape Coral,FL,33990,,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,False,False,False,False,False,26.633058852380557,-81.94064807678924
950,1662 NE Pine Island Rd,,Cape Coral,FL,33909,(239) 242-2638,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 7:00 PM,True,True,True,True,False,False,26.66808377169701,-81.93996819487022
951,1715 Cape Coral Pkwy W,,Cape Coral,FL,33914,(239) 471-4866,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 7:00 PM,True,True,True,True,False,False,26.5633959,-82.0093449
952,2221 Santa Barbara Blvd,Unit 101,Cape Coral,FL,33991,(239) 772-8885,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,N/A,N/A
953,3051 NE Pine Island Rd,,Cape Coral,FL,33909,(239) 997-1322,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,26.6680415,-81.939217
954,3336 Del Prado Blvd S,,Cape Coral,FL,33904,(239) 549-7656,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,26.590736835794935,-81.9416564342041
955,58 Nicholas Parkway,,Cape Coral,FL,33991,(239) 599-4761,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False,26.646161983910115,-81.98644860260642
956,904 Cape Coral Pky E,,Cape Coral,FL,33904,(239) 540-7070,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,26.562313449999998,-81.9536543
957,2511 Howell Branch Rd,,Casselberry,FL,32707,(407) 960-6882,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,28.6252616532648,-81.31740169669384
958,890 Semoran Blvd,,Casselberry,FL,32707,(407) 261-5576,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,False,True,True,False,False,28.6105584,-81.3087329
959,6250 W Irlo Bronson Mem Hwy,,Celebration,FL,34747,(407) 507-1509,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,12:00 PM - 9:00 PM,12:00 PM - 2:00 PM,True,True,True,True,False,True,N/A,N/A
960,2209 N Young Blvd,,Chiefland,FL,32626,(352) 493-0272,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,True,29.5021183,-82.8705885
961,1600 Main St,,Chipley,FL,32428,(850) 676-4807,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,True,False,30.75181002101899,-85.55077464520038
962,1261 Gulf Blvd,Ste 109,Clearwater,FL,33767,(727) 596-3500,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,True,True,True,False,False,N/A,N/A
963,1749 Drew St,,Clearwater,FL,33755,(727) 330-3045,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,27.967915,-82.76477
964,1831 N Highland Ave,,Clearwater,FL,33755,(727) 279-2756,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,27.98807547332499,-82.7753217179605
965,18419 US 19 N,,Clearwater,FL,33764,(727) 240-4917,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
966,23924 US Highway 19 N,,Clearwater,FL,33765,(727) 726-9400,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,False,N/A,N/A
967,2451 N McMullen Booth Rd,,Clearwater,FL,33759,(727) 223-5906,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,True,N/A,N/A
968,2551 Gulf To Bay Blvd,,Clearwater,FL,33765,(727) 725-5020,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,True,True,True,True,False,True,27.960462,-82.732636
969,2970 Gulf To Bay Blvd,,Clearwater,FL,33759,(727) 471-6186,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,27.960762662630867,-82.71369500163813
970,30323 US 19 N,,Clearwater,FL,33761,(727) 754-7949,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,N/A,N/A
971,3920 Ulmerton Rd,,Clearwater,FL,33762,(727) 440-6739,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,27.8939038,-82.7197459
972,393 Mandalay Ave,,Clearwater,FL,33767,(727) 462-0220,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,False,True,True,True,True,False,27.9784265,-82.82718977649182
973,600 S Missouri Ave,,Clearwater,FL,33756,(727) 442-2828,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,27.959307,-82.787686
974,St. Pete-Clearwater Int Airport,Pre-Security,Clearwater,FL,33762,(352) 745-1979,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,False,False,False,False,False,N/A,N/A
975,St. Pete-Clearwater Int Airport,Post Security,Clearwater,FL,33762,(800) 447-0013,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,False,False,False,False,False,N/A,N/A
976,1110 E. Hwy 50,,Clermont,FL,34711,(352) 243-9188,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,True,N/A,N/A
977,17330 Highway 50,,Clermont,FL,34711,(407) 654-3363,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,28.5711523,-81.7212331
978,3299 S Highway 27,,Clermont,FL,34711,(954) 759-1327,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,True,False,True,True,False,False,N/A,N/A
979,511 US Highway 27,,Clermont,FL,34714,(352) 241-8206,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,False,True,True,False,False,N/A,N/A
980,100 S Berner Rd,,Clewiston,FL,33440,(863) 805-0720,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,True,False,True,True,True,False,26.752408,-80.946851
981,2681 Clearlake Rd,,Cocoa,FL,32922,(321) 252-2019,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,28.39256703030303,-80.754886
982,3820 Fay Blvd,Shell Gas Station,Cocoa,FL,32927,(321) 848-0991,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
983,4200 West King Street,,Cocoa,FL,32926,(321) 877-2205,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,N/A,N/A
984,515 W King St,,Cocoa,FL,32922,(321) 806-4598,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False,N/A,N/A
985,5810 N Atlantic Ave,,Cocoa Beach,FL,32931,(321) 784-0426,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,True,False,28.370679799999998,-80.60518353615907
986,695 North Atlantic Ave,,Cocoa Beach,FL,32931,(321) 613-0044,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,28.32854974156064,-80.61041619953002
987,3710 Coconut Creek Pkwy,,Coconut Creek,FL,33066,(954) 366-2103,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,True,True,True,True,False,False,26.244897815405935,-80.17436179192656
988,4660 W Hillsboro Blvd,Ste 1,Coconut Creek,FL,33073,(954) 426-2699,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,False,True,True,True,True,True,N/A,N/A
989,5425 Lyons Rd,Shell Gas Station,Coconut Creek,FL,33073,(954) 421-7409,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,4:00 AM - 2:00 PM,4:00 AM - 2:00 PM,4:00 AM - 2:00 PM,4:00 AM - 2:00 PM,5:00 AM - 5:00 PM,False,True,True,True,True,False,N/A,N/A
990,6502 N State Road 7,,Coconut Creek,FL,33073,(954) 421-0255,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False,N/A,N/A
991,12397 Sheridan St,,Cooper City,FL,33026,(954) 392-0437,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,False,True,True,True,True,False,26.029691837490983,-80.30890445191163
992,9740 Griffin Rd,,Cooper City,FL,33328,(754) 218-1576,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,5:00 AM - 8:00 PM,False,True,True,True,True,False,26.0643393,-80.2653282
993,1146 N University Dr,,Coral Springs,FL,33071,(954) 345-4199,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 3:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,False,True,True,True,True,False,26.2450777594526,-80.25344469326805
994,12432 W Atlantic Blvd,,Coral Springs,FL,33071,(954) 755-0745,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 3:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,6:00 AM - 6:00 PM,False,True,True,True,True,False,26.2407258,-80.2758855
995,2290 Coral Springs Drive,,Coral Springs,FL,33071,(754) 702-5239,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 3:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,True,True,True,False,False,26.258692186625712,-80.26607706392322
996,4685 State Route 7,,Coral Springs,FL,33067,(954) 753-0021,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
997,5930 Coral Ridge Drive,,Coral Springs,FL,33076,(954) 603-9874,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,False,True,True,True,False,False,26.304221714285713,-80.27895442857144
998,8175 Wiles Rd,,Coral Springs,FL,33067,(954) 603-0811,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,4:00 AM - 8:00 PM,True,True,True,True,False,False,26.28663565201828,-80.23700607322273
999,9515 Westview Dr,,Coral Springs,FL,33076,(954) 603-0811,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,True,True,True,True,False,False,26.298037841831,-80.25090604915484
1000,2408 S Ferdon Blvd,,Crestview,FL,32536,(850) 306-2418,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,30.73624615,-86.56577162392897
1001,631 NE 5th St,,Crystal River,FL,34429,(352) 563-0199,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,True,False,True,True,False,True,28.8987797,-82.5842375
1002,13149 US Highway 301,,Dade City,FL,33525,(352) 437-3011,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,True,True,True,True,False,False,N/A,N/A
1003,3951 Stirling Rd,,Dania,FL,33312,(954) 842-3719,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,True,True,True,True,False,26.047036320987655,-80.19972245679013
1004,550 S Federal Hwy,,Dania,FL,33004,(954) 364-3741,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,26.0505161,-80.1436145
1005,2091 Griffin Rd,,Dania Beach,FL,33312,(954) 981-8784,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,True,True,True,True,False,26.062495516819965,-80.1665566288319
1006,38219 Highway 27,,Davenport,FL,33837,(863) 422-5100,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,True,True,True,True,False,False,N/A,N/A
1007,43450 Highway 27,,Davenport,FL,33837,(863) 547-6210,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,6:00 AM - 10:00 PM,True,True,True,True,False,False,N/A,N/A
1008,7571 Osceola Polk Line Rd,,Davenport,FL,33896,(407) 390-8455,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,False,True,True,False,False,N/A,N/A
